"text","retweet","favorite","date","sentiment","post_id","user_id"
"es ging darum, dass die grünen die innere sicherheit destabilisieren. die beispiele, da gebe ich dir recht, passen dazu überhaupt nicht. aber die hast du gebracht.",0,0,2024-11-26,"negative",2805,2374
"nato prinzipien die nato ist nicht verpflichtet, anträge anderer staaten auf beitritt zum bündnis anzunehmen, vielmehr muss sie die auswirkungen auf die regionale und strategische stabilität und die gegenseitige sicherheit abwägen.",0,0,2024-11-26,"neutral",2806,2375
"was grüne unter sicherheit verstehen, führen uns habeck und baerbock deutlich vor augen. kritik mundtot zu machen ist keine sicherheit, sondern das gegenteil. planwirtschaft zerstört die wirtschaftliche sicherheit. die gruenen sind die abrißbirne der demokratie.",0,0,2024-11-26,"negative",2807,2376
"hol mir nur zur sicherheit sitzer damit ich später steher hole",0,4,2024-11-26,"neutral",2808,2377
"dann bin ich kein mensch. sowieso schon nicht. aber jetzt hab ich sicherheit.",0,0,2024-11-26,"neutral",2809,2378
"nein. danke. ich stehe zu meiner entscheidung. 3000 verdiene ich meistens nebenbei pro tag und es reizt mich daher nicht, sie in sicherheit zu bringen. bei 30k wäre es natürlich anders. wenn ich jetzt neuen trade hätte eröffnen müssen, hätte ich eh wieder auf long gesetzt.",0,1,2024-11-26,"negative",2810,2379
"wir machen uns stark für innere, äußere und soziale sicherheit. seit wann oder ab wann möchte die spd das tun?",0,0,2024-11-26,"neutral",2811,2380
"das können wir dir nicht mit sicherheit beantworten, da wir aus der ferne nicht beurteilen können, was der grund für das verhalten ist. dazu können die zuständigen kolleginnen vom smart repair service dann mehr sagen.",0,0,2024-11-26,"neutral",2812,2381
"bei allem respekt, ein arbeitgeber, der mitmenschen in gefahren reinschickt, ohne sich selbst um deren sicherheit, bis ins kleinste detail gedanken zumachen hat keine existenzberechtigung. schließlich macht er die gefährliche arbeit ja nicht.. dass lässt er schön die doofen tun",0,1,2024-11-26,"negative",2813,2382
"ich wüsste nicht, was dagegen sprechen sollte! klingt gut! ich gehe aber nur, wenn gleichzeitig sichergestellt wird, dass die gestressten ukrainer weiterhin bei uns in sicherheit und vollversorgung bleiben dürfen!",0,0,2024-11-26,"positive",2814,2383
"neos wirds mir sicherheit unterstützen. deswegen müssen wir eben die spö überzeugen bei zwei von drei haben wir gute chancen.",0,2,2024-11-26,"positive",2815,2384
"jetzt habe ich noch mehr angst. spd und meine sicherheit? ein widerspruch in sich.",0,0,2024-11-26,"negative",2816,2385
"nun ja, personen wie sie sind dafür verantwortlich, da berichterstattung wie ihre über die letzten jahre bei allen themen den europäer immer immer als bösen dargestellt hat egal ob handel, asyl, sicherheit, tourismus, umwelt, klima, etc.pp die eu nato immer böse böse.",0,0,2024-11-26,"negative",2817,2386
"singkurse würden mit sicherheit abhilfe schaffen...",0,2,2024-11-26,"positive",2818,2387
"gebt mir mein altes g3 mit ausreichend munition, und ich sorge damit in der fußgängerzone und am bahnhof für sicherheit",0,1,2024-11-26,"neutral",2819,2388
"und sie sollten am besten selbst in diesen krieg ziehen. england und frankreich planen ja eh schon bodentruppen. die menschheit kann es gar nicht abwarten den 3. weltkrieg zu beginnen. deeskalation ist ein fremdwort. scholz ist unsere sicherheit verpflichtet.",0,1,2024-11-26,"negative",2820,21
"jedenfalls wird man eine a bomben detonation nicht so entspannt anschauen, wie im hier gezeigten video, das wäre mit sicherheit das letzte, das man sieht",0,0,2024-11-26,"negative",2821,2389
"ein buch, das ich mit sicherheit nicht lesen werde!",0,0,2024-11-26,"positive",2822,1582
"mit sicherheit nicht.denn ddr 2 braucht und will kein mensch. aber das ist ja euer ziel andere meinung ist bei euch gleich hetze und nazi.was verdient man den so in diesem neu erschaffenden amt .wurden da auch schon alle befördert?",0,0,2024-11-26,"negative",2823,2390
"dann zur sicherheit noch ganz schnell natomitgliedschaft kündigen, nicht, dass unsere kinder noch in die britische oder französische aggression verwickelt werden. danke.",0,0,2024-11-26,"negative",2824,1140
"...sicherheit europas.... .",0,0,2024-11-26,"neutral",2825,2391
"erklärt, dass die mitgliedschaft georgiens und der ukraine in der allianz ein großer strategischer fehler ist, der die schwerwiegendsten folgen für die gesamteuropäische sicherheit hätte. konnte man das vorhersehen? 2014 ? ja",0,0,2024-11-26,"negative",2826,2375
"eigentlich sollten abgeordnete bei abstimmungen ihrem gewissen und keiner parteilinie folgen. gg art. 38 abs. 1 somit weiß man spätestens jetzt etwas über das gewissen der abgeordneten der , wenns um das leben und die sicherheit von frauen geht.",0,5,2024-11-26,"neutral",2827,2287
"diese wird aber zusammen mit spd und grünen nicht kommen. leider ist die cdu in die linke brandmauerfalle getappt. gesetze, die wichtig für die innere sicherheit und ordnung und für den wohlstand sind, müssen und dürfen auch mit stimmen von bsw und afd beschlossen werden.",0,0,2024-11-26,"negative",2828,285
"männer, die sich selbst als frauen identifizieren und dank ihres selbstbestimmungsgesetz zutritt in unsere geschlechtsspezifische räume fordern, erhöhen keinesfalls die sicherheit von frauen. frauen zu zwingen, männer als frau zu validieren ist psychische gewalt gegen frauen.",0,1,2024-11-26,"negative",2829,226
"erst gestern las ich wieder von der obersten umweltschützerin die forderung nach renaturierung.",0,0,2024-11-26,"negative",2830,167
"dann wird es mit sicherheit schwarzgrün. sie sind der umfaller der nation. deshalb werden sie niemals kanzlerkandidat. dazu bräuchten sie integrität. das hat man, oder man hat es nicht.",0,0,2024-11-26,"negative",2831,2392
"es ist wirklich erschütternd, was in der ukraine passiert. die fortwährenden angriffe sind eine ernste bedrohung für die freiheit und sicherheit in europa. es ist wichtig, dass wir weiterhin unsere unterstützung für die ukraine zeigen.",0,0,2024-11-26,"negative",2832,2393
"leider paywalled, aber sie behalten das ja ohnehin im auge.",0,2,2024-11-26,"negative",2833,167
"plötzlich ist die innere sicherheit und ordnung wichtig?! dann muss endlich was gegen die illegale einwanderung getan werden und straftäter abgeschoben werden.",0,0,2024-11-26,"negative",2834,285
"alles ward gut , bis die pharma u rüstung u kriegs lobby kam sicherheit schon mal was x 1000 sende vergewaltigten frauen u kinder gehört od von dem allgemeinen impfterror an klein kinder u alten menschen. das war nicht putin das ward ihr wer finanziert euch eigentlich",0,0,2024-11-26,"negative",2835,2394
"dass du hier lebst und infra, ausbildung, sicherheit, etc. in anspruch nimmst. das ist der preis für die gsnzen dienstleistungen.",0,3,2024-11-26,"positive",2836,2395
"weder geht es um unsere freiheit noch um unsere sicherheit. es geht selenski nur darum weiter geld und waffen zu kriegen der schon längst beendet wäre wenn er nichts bekommen würde .aber sie und er sind ja nicht an der front da kann man vom stuhl aus wunderbar schreiben .",0,0,2024-11-26,"negative",2837,2390
"war mit sicherheit betrunken und hat das provoziert",0,9,2024-11-26,"neutral",2838,2396
"sorry, aber ihr hab das vertrauen mittlerweile verspielt. die appeasementspd der herren mützenich, miersch, stegner echt sowie kanzler scholz sind aus gründen der sicherheit und freiheit europas schlechterdings in diesen zeiten der bedrohung durch russland nicht wählbar.",0,2,2024-11-26,"negative",2839,2108
"und was ist mit der inneren sicherheit und ordnung? und mit der illegalen einwanderung? die steigende gewaltkriminalität wird immer schlimmer.",0,0,2024-11-26,"negative",2840,285
"auf der suche nach dem just level",0,1,2024-11-26,"neutral",2841,167
"in ungarn leben die juden am sichersten in ganz europa! diese artikel ist 100 politisch motiviert, da orban von den woken linken medien als rebell und moskausoldat verunglimpft wird! viele juden ziehen explizit wegen sicherheit für juden in ungarn gerne dorthin!",0,0,2024-11-26,"negative",2842,2397
"bei anderen konflikten,besonders us sauereien, machen wir nicht mal sanktionen. moral kann es also wohl kaum sein,was diese leute, oft aus der ungedienten oder kasernenvermeiderszene antreibt. statt hier die sicherheit meiner familie mit solchen sprüchen zu gefährden,können die",0,2,2024-11-26,"negative",2843,2000
"ich fühle mich von der eigenen regierung bedroht! es wird nichts für das volk getan.....die innere sicherheit ist dahin und die infrastruktur sowieso! der staat ist nicht mehr für die eigenen bürger zuständig.....so kommt es einem vor. das mit putin ist makulatur.....",4,24,2024-11-26,"negative",2844,1918
"seit wann hat eine küchenhilfe ahnung von der sicherheit europas ? haben sie überhaupt eine berufsausbildung? sie widern mich an",0,3,2024-11-26,"negative",2845,2398
"im übrigen gabe es zu meiner bwzeit 70er mit sicherheit männer die eher weiblich veranlagt waren und schwule unter den wehrpflichtigen. aber da hat man nichts von gemerkt.",0,0,2024-11-26,"negative",2846,2399
"du bist echt super intelligente grüne die von diplomatischen verhandlungen nichts verstehen also deine kinder sollten als ersten in die ukraine für unsere sicherheit sorgen basta",0,0,2024-11-26,"negative",2847,2400
"sagen wirs, wie es ist das volk in der schweiz ist auf wagenknechtkurs. mehr soszialstaat dafür weniger zuwanderung und öffnung nach aussen. weniger freiheit, mehr sicherheit. oder eher vermeintliche sicherheit das ist kein guter trend.",0,3,2024-11-26,"neutral",2848,2401
"mit sicherheit nicht !!! solltest vllt das saufen lassen !!!",0,0,2024-11-26,"negative",2849,2036
"ich verstehe ihren standpunkt zu scholz verteidigungspolitischer erklärung. sie wirft fragen zu deutschlands haltung zu den natoverpflichtungen auf. es ist ein heikles gleichgewicht, die sicherheit aufrechtzuerhalten und gleichzeitig eine eskalation der spannungen zu vermeiden.",0,0,2024-11-26,"negative",2850,2393
"die cdu hat aus den fehlern der vergangenheit gelernt und setzt sich heute mit konkreten maßnahmen für sicherheit und unterstützung ein. gerade frauen brauchen schnelle und verlässliche hilfe ohne parteigeplänkel. es geht jetzt darum, lösungen zu schaffen, nicht schuld zu",0,0,2024-11-26,"neutral",2851,2402
"du bist kein friedenstifter, sondern ein gefährder der inneren sicherheit.",0,0,2024-11-26,"negative",2852,2403
"diplomatie funktioniert nur, wenn man über verhandlungsmasse verfügt, also für seine eigene sicherheit sorgen kann. andernfalls bedeutet diplomatie nur, dass das lamm mit dem metzger darüber verhandelt, in welcher soße es zubereitet wird.",0,5,2024-11-26,"neutral",2853,2404
"es ist nun mal die endzeit und wir dürften mit sicherheit noch auf einiges gefasst sein. aber immer ruhe bewahren, wachsam bleiben und beten. nicht um sonst kommt in der bibel 366 stellen mit der ermutigenden anordnung gottes fürchte dich nicht!",1,6,2024-11-26,"positive",2854,2405
"ja, daß das schloß keine sicherheit bietet, denk ich mir. nur mal so unter uns, ich glaube auch nicht, daß das der richtige weg ist. die zugereisten werden zum größten teil auch missbraucht. die wahren schuldigen sitzen an anderer stelle.",0,2,2024-11-26,"negative",2855,34
"guter punkt. deshalb bsw. sind die einzigen, die sich für frieden und sicherheit einsetzen, während sie und viele andere sicherheit und frieden mit krieg verwechseln.",0,8,2024-11-26,"neutral",2856,2406
"streicher wäre stolz auf gelehrige schüler seiner methode. mit sicherheit sogar auf sie.",0,0,2024-11-26,"positive",2857,2407
"zu ihrer ganzen sozialen sicherheit.ich bin von hr.buschmann sehr schwer enttäuscht.nicht ein einziger politiker auch der justizminister stellt sich gegen das illigale kriminelle befristungsgesetz.schwer enttäuscht hr.buschmann sehr schwer enttäuscht von ihnen.",0,0,2024-11-26,"negative",2858,2408
"sie sagen russland, würde uns kein gas geben wollen? ist das gelogen? die opposition ist zum wohle der sicherheit deutschlands seiner bürger dringend umgehend gefordert für frieden günstigeenergie zu sorgen!",10,33,2024-11-26,"negative",2859,2409
"ihr zerstört gerade unsere sicherheit und unseren wohlstand! euch wähle ich nie wieder",0,0,2024-11-26,"negative",2860,2410
"wer bei diesen firmen arbeitet hat auch immer ordentlich kassiert und mit an sicherheit grenzender warscheinlichkeit das ganze politisch auch voll mit getragen. ohne härte gibt es keine lerneffekte. jetzt gibt es die quittung für die ganze dekadenz.",0,1,2024-11-26,"negative",2861,2411
"muss ich dann noch die fehlgeleiteten evakuierungsversuche erwähnen? erstmal die zivilisten warnen in jenes gebiet zu fliehen, damit sie in sicherheit sind. nur um dann wenig später die fluchtrouten zu bombardieren",0,0,2024-11-26,"negative",2862,2412
"klasse! ich hätte noch eine verrückte idee für mehr sicherheit man verbietet einfach vergewaltigung, belästigung, körperverletzung und mord. dann können sich auch wieder frauen und senioren abends auf bahnhöfen aufhalten, ohne angst haben zu müssen.",0,1,2024-11-26,"negative",2863,2413
"ich bin sicher, kein anderes volk der welt lehnt das system, das es zu sicherheit, stärke und wohlstand geführt hat so ab, wie ein teil des deutschen.",0,0,2024-11-26,"neutral",2864,333
"das hat ziemlich rationale gründe, doe mit sicherheit gegen spam rzc zu tun haben.",0,0,2024-11-26,"negative",2865,2414
"die meist linken, sowieso eher selten arbeitenden kiffer wären weg von der straße, die bunte vielfalt an islamistentalahons wäre in den shisha bars. es würde einen beitrag zu sauberkeit und sicherheit leisten. ich glaube wir könnten hier einen gemeinsamen nenner finden.",0,0,2024-11-26,"negative",2866,757
"na klar. ich und meine familie sind in sicherheit! weg mit deutschland. beim dritten versuch sollte es endgültig sein.",0,0,2024-11-26,"neutral",2867,278
"wir müssen gegen dieses antisemitische und deutschlandfeindliche gesindel hart durchgreifen, sonst geht dieses land im sumpf der kriminalität unter. diese weichspülmentalität unserer regierung zerstört von innen unser system in deutschland. die sicherheit zerfällt tag für tag",0,1,2024-11-26,"negative",2868,2415
"freiheit und sicherheit sind leere worthülsen. keiner aus ihren reihen kann erklären, was damit gemeint ist.",0,0,2024-11-26,"neutral",2869,2416
